time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,old_la_code,new_la_code,la_name,social_worker_fte,leaver_fte,turnover_rate_fte_%,working_days_lost_fte,absence_rate_fte_%,agency_fte,agency_worker_rate_fte_%,agency_cover_fte,agency_cover_rate_fte_%,vacancy_fte,vacancy_rate_fte_%,vacancy_agency_cover_rate_fte_%,case_holders_fte,cases,caseload_fte,social_worker_headcount,leaver_headcount,turnover_rate_headcount_%,agency_headcount,agency_worker_rate_headcount_%
2020,Reporting year,Local authority,E92000001,England,E12000002,North West,358,E08000009,Trafford,114.1,1,0.9,940,3.2,39.6,25.8,39.6,100,40,26,99,55.7,908,16.3,125,1,0.8,40,24.2
2020,Reporting year,Local authority,E92000001,England,E12000002,North West,877,E06000007,Warrington,132.5,19.2,14.5,410,1.2,4,2.9,4,100,7,5,57.1,70.9,1208,17,139,22,15.8,4,2.8
2020,Reporting year,Local authority,E92000001,England,E12000002,North West,359,E08000010,Wigan,176.4,36.3,20.6,2016,4.5,56,24.1,56,100,43,19.6,130.2,144.2,2411,16.7,185,38,20.5,56,23.2
2020,Reporting year,Local authority,E92000001,England,E12000002,North West,344,E08000015,Wirral,231.2,18.9,8.2,3038,5.2,37,13.8,27,73,64,21.7,42.2,135.1,1880,13.9,249,21,8.4,37,12.9
2020,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,370,E08000016,Barnsley,144.9,19,13.1,1224,3.3,0,0,0,0,19,11.6,0,97.4,2125,21.8,155,22,14.2,0,0
2020,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,380,E08000032,Bradford,345.5,52.4,15.2,4381,5,173.7,33.5,97.9,56.4,122,26.1,80.2,305,5646,18.5,372,60,16.1,176,32.1
2020,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,381,E08000033,Calderdale,153.2,18.5,12,1056.3,2.7,4,2.5,3,75,4.8,3,62.5,72.3,1036,14.3,165,22,13.3,4,2.4
2020,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,371,E08000017,Doncaster,192.6,37.1,19.3,1669,3.4,38.9,16.8,25.9,66.5,40.8,17.5,63.3,118.1,2205,18.7,205,40,19.5,41,16.7
2020,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,811,E06000011,East Riding of Yorkshire,155.5,16.9,10.9,815,2.1,12,7.2,12,100,16,9.3,75,99.9,1717,17.2,176,18,10.2,12,6.4
2020,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,810,E06000010,"Kingston upon Hull, City of",298.6,32.6,10.9,3211.7,4.2,53.4,15.2,53.4,100,59.6,16.6,89.6,209.6,3761,17.9,324,35,10.8,55,14.5
2020,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,382,E08000034,Kirklees,280.3,28.3,10.1,2987.2,4.2,1,0.4,0,0,24.3,8,0,144.2,2128,14.8,299,34,11.4,1,0.3
2020,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,383,E08000035,Leeds,644.3,55.7,8.7,4980.7,3,0,0,0,0,74.9,10.4,0,291.2,4378,15,708,63,8.9,0,0
2020,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,812,E06000012,North East Lincolnshire,98.5,25.5,25.9,739,3,32,24.5,32,100,39,28.4,82.1,76.6,1908,24.9,102,26,25.5,32,23.9
2020,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,813,E06000013,North Lincolnshire,123.2,9.6,7.8,1159.9,3.7,0,0,0,0,15,10.9,0,39,712,18.3,130,10,7.7,0,0
2020,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,815,E10000023,North Yorkshire,288.8,33.1,11.4,2605,3.6,0,0,0,0,9.2,3.1,0,140.4,2202,15.7,323,38,11.8,0,0
2020,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,372,E08000018,Rotherham,241.7,64.6,26.7,2259,3.7,19,7.3,19,100,32,11.7,59.4,142.1,2447,17.2,258,70,27.1,19,6.9
2020,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,373,E08000019,Sheffield,396.9,28.5,7.2,5021,5,31,7.3,6,19.3,16,3.9,37.5,266.5,4033,15.1,435,34,7.8,34,7.2
2020,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,384,E08000036,Wakefield,240.9,36.4,15.1,2419.8,4,67.3,21.8,58,86.2,58,19.4,100,174.5,2556,14.6,258,40,15.5,70,21.3
2020,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,816,E06000014,York,98,13,13.3,1267.5,5.1,29.1,22.9,12.8,44,12.8,11.6,100,71,1223,17.2,114,15,13.2,30,20.8
2020,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,831,E06000015,Derby,158.4,14,8.8,2216.2,5.5,11,6.5,2,18.2,2,1.2,100,124.3,2169,17.4,176,21,11.9,11,5.9
2020,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,830,E10000007,Derbyshire,407.6,57.7,14.2,1860.5,1.8,34.1,7.7,34,99.7,53,11.5,64.2,268.9,5454,20.3,444,76,17.1,36,7.5
2020,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,856,E06000016,Leicester,156.9,21.4,13.7,680,1.7,32,16.9,32,100,32,16.9,100,106.3,1785,16.8,174,23,13.2,32,15.5
2020,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,855,E10000018,Leicestershire,269.7,23,8.5,1706,2.5,54,16.7,53.6,99.3,34,11.2,157.6,167,2806,16.8,298,28,9.4,54,15.3
2020,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,925,E10000019,Lincolnshire,322.3,33.5,10.4,1216.9,1.5,17.8,5.2,17.8,100,20,5.8,89.2,169.3,2519,14.9,332,35,10.5,20,5.7
2020,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,928,E10000021,Northamptonshire,325.6,44.4,13.6,1029,1.2,125.3,27.8,125.3,100,164.9,33.6,76,246.6,4373,17.7,344,48,14,127,27
2020,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,892,E06000018,Nottingham,261.9,37.8,14.4,2263.8,3.4,49,15.8,18.5,37.8,18.5,6.6,100,170.2,2532,14.9,277,43,15.5,51,15.5
2020,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,891,E10000024,Nottinghamshire,466.5,44.3,9.5,5005,4.2,66.7,12.5,15.5,23.2,15.5,3.2,100,287.5,4490,15.6,527,59,11.2,67,11.3
2020,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,857,E06000017,Rutland,21.2,7.8,36.8,7,0.1,3,12.4,1,33.3,1,4.5,100,11.1,137,12.3,23,8,34.8,3,11.5
2020,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,330,E08000025,Birmingham,664.2,117.8,17.7,5819.3,3.4,112.5,14.5,112.5,100,240,26.5,46.9,474.1,7883,16.6,690,126,18.3,117,14.5
2020,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,331,E08000026,Coventry,292.1,63.7,21.8,3232.5,4.4,59,16.8,6,10.2,48.6,14.3,12.4,171.8,2917,17,306,73,23.9,59,16.2
2020,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,332,E08000027,Dudley,170,26.9,15.8,1508,3.5,48.9,22.4,48.9,100,57.8,25.4,84.6,94.1,1870,19.9,181,33,18.2,51,22
2020,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,884,E06000019,"Herefordshire, County of",99.9,17.8,17.8,641.9,2.5,23.7,19.2,23.7,100,33,24.8,71.7,74.5,1039,14,109,20,18.3,28,20.4
2020,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,333,E08000028,Sandwell,214.1,32,14.9,2663,4.9,89,29.4,58.8,66.1,75.3,26,78.1,161.6,3253,20.1,230,38,16.5,89,27.9
2020,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,893,E06000051,Shropshire,121.6,10.3,8.5,1297.6,4.2,23.8,16.4,2,8.4,2,1.6,100,97,2056,21.2,130,11,8.5,24,15.6
2020,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,334,E08000029,Solihull,114.5,16.8,14.7,975,3.4,22.1,16.2,8,36.2,14,10.9,57.1,78.6,1078,13.7,120,19,15.8,24,16.7
2020,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,860,E10000028,Staffordshire,366.2,42.1,11.5,3889,4.2,50.6,12.1,41.2,81.3,46,11.2,89.5,304.8,5509,18.1,397,51,12.8,54,12
2020,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,861,E06000021,Stoke-on-Trent,216.9,18.5,8.5,1593.7,2.9,97,30.9,97,100,84.8,28.1,114.4,191.2,3388,17.7,233,23,9.9,97,29.4
2020,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,894,E06000020,Telford and Wrekin,150,14,9.3,1165,3.1,7,4.5,1,14.3,2.5,1.6,40,67.4,1037,15.4,160,15,9.4,7,4.2
2020,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,335,E08000030,Walsall,195.5,31,15.9,1078,2.2,34,14.8,28,82.4,30,13.3,93.3,145.8,1950,13.4,204,33,16.2,34,14.3
2020,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,937,E10000031,Warwickshire,368.2,27.7,7.5,3262.1,3.5,13,3.4,10,76.9,23.8,6.1,42.1,131.3,2230,17,321,36,11.2,13,3.9
2020,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,336,E08000031,Wolverhampton,191.2,29,15.2,1383,2.8,25.5,11.8,25.5,99.8,35.4,15.6,72,92.5,1394,15.1,206,30,14.6,27,11.6
2020,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,885,E10000034,Worcestershire,251.8,45.3,18,2205,3.4,43.2,14.6,38,88,51,16.8,74.5,197.4,3636,18.4,267,57,21.3,45,14.4
2020,Reporting year,Local authority,E92000001,England,E12000006,East of England,822,E06000055,Bedford,104.5,22.5,21.5,745,2.8,20,16.1,13,65,13,11.1,100,78.7,1207,15.3,111,23,20.7,20,15.3
2020,Reporting year,Local authority,E92000001,England,E12000006,East of England,873,E10000003,Cambridgeshire,256,46.9,18.3,1000,1.5,26.1,9.2,26.1,100,41,13.8,63.6,115.2,1114,9.7,277,57,20.6,37,11.8
2020,Reporting year,Local authority,E92000001,England,E12000006,East of England,823,E06000056,Central Bedfordshire,161.9,22.7,14,807.5,2,12.9,7.4,12.9,100,22.1,12,58.3,102.7,1375,13.4,169,29,17.2,15,8.2
2020,Reporting year,Local authority,E92000001,England,E12000006,East of England,881,E10000012,Essex,805.6,114.6,14.2,4100.9,2,42.9,5.1,42.9,100,122,13.2,35.2,405.6,5312,13.1,851,130,15.3,45,5
2020,Reporting year,Local authority,E92000001,England,E12000006,East of England,919,E10000015,Hertfordshire,441.8,43.5,9.9,2323.9,2.1,13.9,3,13.9,100,22,4.7,63,211.8,2855,13.5,470,49,10.4,14,2.9
2020,Reporting year,Local authority,E92000001,England,E12000006,East of England,821,E06000032,Luton,133.6,17.1,12.8,162,0.5,59,30.6,57,96.6,79,37.2,72.2,97.2,2201,22.6,144,23,16,59,29.1
2020,Reporting year,Local authority,E92000001,England,E12000006,East of England,926,E10000020,Norfolk,441.2,31.9,7.2,3342.4,3,71,13.9,61.3,86.3,62,12.3,98.8,218.2,3685,16.9,489,43,8.8,71,12.7
2020,Reporting year,Local authority,E92000001,England,E12000006,East of England,874,E06000031,Peterborough,125,17.5,14,1045,3.3,10.5,7.7,10.5,100,14.1,10.1,74.5,83.5,1188,14.2,126,18,14.3,11,8
2020,Reporting year,Local authority,E92000001,England,E12000006,East of England,882,E06000033,Southend-on-Sea,127.7,25,19.6,1156,3.6,13,9.2,13,100,13,9.2,100,96.8,1514,15.6,132,26,19.7,13,9
2020,Reporting year,Local authority,E92000001,England,E12000006,East of England,935,E10000029,Suffolk,325.9,31,9.5,1631.2,2,19,5.5,19,100,19,5.5,100,231.7,3466,15,349,36,10.3,19,5.2
2020,Reporting year,Local authority,E92000001,England,E12000006,East of England,883,E06000034,Thurrock,162.3,21.5,13.2,1242,3,30,15.6,30,100,35,17.7,85.7,96.1,1421,14.8,165,23,13.9,30,15.4
2020,Reporting year,Local authority,E92000001,England,E12000008,South East,867,E06000036,Bracknell Forest,63.2,8.9,14,205.5,1.3,2.6,4,2.6,100,10,13.7,26,39.8,672,16.9,66,10,15.2,3,4.3
2020,Reporting year,Local authority,E92000001,England,E12000008,South East,846,E06000043,Brighton and Hove,224.9,20.5,9.1,765,1.3,1,0.4,1,100,2.3,1,43.5,124.4,1839,14.8,247,23,9.3,1,0.4
2020,Reporting year,Local authority,E92000001,England,E12000008,South East,825,E06000060,Buckinghamshire,206.2,31.7,15.4,891.3,1.7,97.4,32.1,97.4,100,103,33.3,94.6,187.1,3209,17.2,218,35,16.1,98,31
2020,Reporting year,Local authority,E92000001,England,E12000008,South East,845,E10000011,East Sussex,323.7,20.3,6.3,2145,2.6,1,0.3,1,100,6,1.8,16.7,230.6,4079,17.7,358,22,6.1,1,0.3
2020,Reporting year,Local authority,E92000001,England,E12000008,South East,850,E10000014,Hampshire,505.3,70.8,14,2693.3,2.1,100.4,16.6,57,56.8,57,10.1,100,395.3,6897,17.4,545,76,13.9,101,15.6
2020,Reporting year,Local authority,E92000001,England,E12000008,South East,921,E06000046,Isle of Wight,79,6.2,7.9,596,3,11,12.2,4,36.4,6,7.1,66.7,63,1192,18.9,83,8,9.6,11,11.7
2020,Reporting year,Local authority,E92000001,England,E12000008,South East,886,E10000016,Kent,771,69.6,9,4514,2.3,89,10.3,55,61.8,69.8,8.3,78.8,565.2,9025,16,825,89,10.8,89,9.7
2020,Reporting year,Local authority,E92000001,England,E12000008,South East,887,E06000035,Medway,171.7,31.5,18.3,631,1.4,95,35.6,95,100,70,29,135.7,161.6,2154,13.3,179,32,17.9,95,34.7
2020,Reporting year,Local authority,E92000001,England,E12000008,South East,826,E06000042,Milton Keynes,150.7,24.8,16.5,574.7,1.5,10,6.2,10,100,16,9.6,62.5,158.9,2724,17.1,161,26,16.1,10,5.8
2020,Reporting year,Local authority,E92000001,England,E12000008,South East,931,E10000025,Oxfordshire,382.6,55.6,14.5,2482,2.6,49,11.4,49,100,50,11.6,98,255.3,4298,16.8,442,66,14.9,49,10
2020,Reporting year,Local authority,E92000001,England,E12000008,South East,851,E06000044,Portsmouth,195.1,26.1,13.4,475,1,2,1,2,100,2,1,100,90,1272,14.1,210,27,12.9,2,0.9
2020,Reporting year,Local authority,E92000001,England,E12000008,South East,870,E06000038,Reading,107.8,24.6,22.8,547,2,42,28,42,100,45.7,29.8,91.9,73.4,1247,17,111,26,23.4,42,27.5
2020,Reporting year,Local authority,E92000001,England,E12000008,South East,871,E06000039,Slough,80.4,32,39.8,966,4.7,69.4,46.3,47.8,68.9,64.2,44.4,74.5,87,1752,20.1,85,40,47.1,70,45.2
2020,Reporting year,Local authority,E92000001,England,E12000008,South East,852,E06000045,Southampton,162.3,18.7,11.5,1224,3,43.2,21,43.2,100,44,21.3,98.1,127.9,2157,16.9,178,21,11.8,45,20.2
2020,Reporting year,Local authority,E92000001,England,E12000008,South East,936,E10000030,Surrey,460.9,62.2,13.5,3428.8,2.9,200,30.3,137.3,68.7,179.6,28,76.4,349,5207,14.9,510,78,15.3,200,28.2
2020,Reporting year,Local authority,E92000001,England,E12000008,South East,869,E06000037,West Berkshire,85,10.9,12.8,589,2.7,10,10.5,10,100,10.6,11.1,94.3,56.8,758,13.3,88,13,14.8,11,11.1
2020,Reporting year,Local authority,E92000001,England,E12000008,South East,938,E10000032,West Sussex,503.1,48.6,9.7,1741,1.4,95.2,15.9,91.2,95.8,56.2,10,162.4,305.4,4582,15,549,52,9.5,96,14.9
2020,Reporting year,Local authority,E92000001,England,E12000008,South East,868,E06000040,Windsor and Maidenhead,52.4,11,21,200.5,1.5,21,28.6,19,90.5,25,32.3,76,39,701,18,53,14,26.4,21,28.4
2020,Reporting year,Local authority,E92000001,England,E12000008,South East,872,E06000041,Wokingham,77.4,6.8,8.8,627.2,3.2,24.1,23.7,22.6,93.8,23.6,23.4,95.8,57.3,866,15.1,82,7,8.5,26,24.1
2020,Reporting year,Local authority,E92000001,England,E12000009,South West,800,E06000022,Bath and North East Somerset,91.4,13.9,15.2,664.5,2.9,6.7,6.8,6.3,94,6.7,6.8,94,64.9,791,12.2,107,19,17.8,8,7
2020,Reporting year,Local authority,E92000001,England,E12000009,South West,839,E06000058,"Bournemouth, Christchurch and Poole",244.6,26.1,10.7,2288,3.7,50.8,17.2,38,74.8,38,13.4,100,172.3,2458,14.3,284,32,11.3,51,15.2
2020,Reporting year,Local authority,E92000001,England,E12000009,South West,801,E06000023,"Bristol, City of",279.5,23.1,8.3,2276,3.2,11.5,4,10.5,91.3,15,5.1,70,171.1,2598,15.2,320,30,9.4,12,3.6
2020,Reporting year,Local authority,E92000001,England,E12000009,South West,908,E06000052,Cornwall,246,25.2,10.2,2021.4,3.2,4,1.6,4,100,50.1,16.9,8,166.9,2782,16.7,267,32,12,4,1.5
2020,Reporting year,Local authority,E92000001,England,E12000009,South West,878,E10000008,Devon,334.3,42.6,12.7,2810.5,3.3,118.2,26.1,76.2,64.4,100.8,23.2,75.6,180.7,2448,13.5,365,53,14.5,120,24.7
2020,Reporting year,Local authority,E92000001,England,E12000009,South West,838,E06000059,Dorset,189.5,8.6,4.6,1984.8,4.1,34,15.2,34,100,37,16.3,91.9,126.2,1841,14.6,205,10,4.9,34,14.2
2020,Reporting year,Local authority,E92000001,England,E12000009,South West,916,E10000013,Gloucestershire,371.8,41.4,11.1,1922,2,102,21.5,102,100,69.3,15.7,147.1,281.8,4051,14.4,404,49,12.1,102,20.2
2020,Reporting year,Local authority,E92000001,England,E12000009,South West,420,E06000053,Isles of Scilly,1,0,0,0,0,1,50,1,100,1,50,100,2,26,13,1,0,0,1,50
2020,Reporting year,Local authority,E92000001,England,E12000009,South West,802,E06000024,North Somerset,81.4,17.9,22,723,3.5,7.9,8.9,7.9,100,13,13.8,60.9,54.2,804,14.8,90,22,24.4,9,9.1
2020,Reporting year,Local authority,E92000001,England,E12000009,South West,879,E06000026,Plymouth,163.3,21.3,13,495.6,1.2,3,1.8,1,33.3,8,4.7,12.5,80.2,1704,21.3,167,22,13.2,3,1.8
2020,Reporting year,Local authority,E92000001,England,E12000009,South West,933,E10000027,Somerset,252.1,18.5,7.4,1607.7,2.5,30,10.6,30,100,46.6,15.6,64.3,139,1933,13.9,276,22,8,31,10.1
2020,Reporting year,Local authority,E92000001,England,E12000009,South West,803,E06000025,South Gloucestershire,108.4,23.8,22,808,2.9,36.3,25.1,36.3,100,40,26.9,90.6,76,1289,17,124,29,23.4,39,23.9
2020,Reporting year,Local authority,E92000001,England,E12000009,South West,866,E06000030,Swindon,118.4,12.8,10.8,871,2.9,64,35.1,64,100,64,35.1,100,87.6,1118,12.8,125,17,13.6,64,33.9
2020,Reporting year,Local authority,E92000001,England,E12000009,South West,880,E06000027,Torbay,66.6,10.4,15.6,795,4.7,52,43.8,27.2,52.3,42,38.7,64.8,62.9,1306,20.8,70,12,17.1,52,42.6
2020,Reporting year,Local authority,E92000001,England,E12000009,South West,865,E06000054,Wiltshire,220.2,28.2,12.8,549,1,22,9.1,17,77.3,34.2,13.4,49.8,120.3,1990,16.5,241,34,14.1,22,8.4
2020,Reporting year,Local authority,E92000001,England,E13000001,Inner London,202,E09000007,Camden,189,30.8,16.3,849,1.8,27.6,12.7,9.4,34.1,13,6.4,72.3,106.9,1564,14.6,203,34,16.7,36,15.1
2020,Reporting year,Local authority,E92000001,England,E13000001,Inner London,201,E09000001,City of London,9,1,11.1,30,1.3,5,35.7,1,20,1,10,100,6,74,12.3,9,1,11.1,5,35.7
2020,Reporting year,Local authority,E92000001,England,E13000001,Inner London,204,E09000012,Hackney,178.2,28.4,15.9,401,0.9,85,32.3,52,61.2,52,22.6,100,186.9,3057,16.4,183,29,15.8,86,32
2020,Reporting year,Local authority,E92000001,England,E13000001,Inner London,205,E09000013,Hammersmith and Fulham,154.1,24.8,16.1,753,1.9,17,9.9,0,0,15,8.9,0,94.6,1255,13.3,157,27,17.2,21,11.8
2020,Reporting year,Local authority,E92000001,England,E13000001,Inner London,309,E09000014,Haringey,169.1,31.2,18.5,1104.4,2.6,79,31.8,79,100,79,31.8,100,113,1739,15.4,173,33,19.1,79,31.3
2020,Reporting year,Local authority,E92000001,England,E13000001,Inner London,206,E09000019,Islington,253.2,10.5,4.1,1281.5,2,23,8.3,10,43.5,49,16.2,20.4,120,1366,11.4,266,13,4.9,23,8
2020,Reporting year,Local authority,E92000001,England,E13000001,Inner London,207,E09000020,Kensington and Chelsea,153.6,16.9,11,368,0.9,4,2.5,1,25,8,5,12.5,56.9,645,11.3,161,19,11.8,16,9
2020,Reporting year,Local authority,E92000001,England,E13000001,Inner London,208,E09000022,Lambeth,165.6,30.4,18.4,1244,3,91.3,35.5,88,96.4,96,36.7,91.7,144.4,1816,12.6,170,31,18.2,96,36.1
2020,Reporting year,Local authority,E92000001,England,E13000001,Inner London,209,E09000023,Lewisham,160.9,24.8,15.4,1649,4,68,29.7,68,100,106,39.7,64.2,101.5,1556,15.3,168,27,16.1,68,28.8
2020,Reporting year,Local authority,E92000001,England,E13000001,Inner London,316,E09000025,Newham,135,40.7,30.2,944.5,2.8,155,53.4,155,100,166,55.1,93.4,140.1,2331,16.6,138,42,30.4,155,52.9
2020,Reporting year,Local authority,E92000001,England,E13000001,Inner London,210,E09000028,Southwark,265.5,56.2,21.2,747,1.1,127,32.4,58,45.7,58,17.9,100,201.7,2756,13.7,280,62,22.1,127,31.2
2020,Reporting year,Local authority,E92000001,England,E13000001,Inner London,211,E09000030,Tower Hamlets,256,34.1,13.3,1665,2.6,70.3,21.5,57,81.1,67,20.7,85.1,158.5,2311,14.6,264,36,13.6,73,21.7
2020,Reporting year,Local authority,E92000001,England,E13000001,Inner London,212,E09000032,Wandsworth,167.3,40.8,24.4,1072.4,2.5,76.6,31.4,38.1,49.8,123.4,42.5,30.9,119.1,1690,14.2,173,43,24.9,78,31.1
2020,Reporting year,Local authority,E92000001,England,E13000001,Inner London,213,E09000033,Westminster,129.1,10,7.7,842,2.6,4,3,4,100,11,7.9,36.4,66.2,669,10.1,132,10,7.6,25,15.9
2020,Reporting year,Local authority,E92000001,England,E13000002,Outer London,301,E09000002,Barking and Dagenham,187.8,28.5,15.2,825,1.7,36,16.1,36,100,39,17.2,92.3,130.4,1985,15.2,191,29,15.2,36,15.9
2020,Reporting year,Local authority,E92000001,England,E13000002,Outer London,302,E09000003,Barnet,139.6,16.3,11.7,889.5,2.5,91,39.5,81,89,90,39.2,90,102.6,1177,11.5,145,18,12.4,91,38.6
2020,Reporting year,Local authority,E92000001,England,E13000002,Outer London,303,E09000004,Bexley,186.3,43.1,23.1,720.6,1.5,21,10.1,21,100,30.4,14,69.2,86.2,1413,16.4,193,44,22.8,21,9.8
2020,Reporting year,Local authority,E92000001,England,E13000002,Outer London,304,E09000005,Brent,152.2,23.7,15.6,515,1.3,53,25.8,53,100,53,25.8,100,116.6,1907,16.4,154,25,16.2,53,25.6
2020,Reporting year,Local authority,E92000001,England,E13000002,Outer London,305,E09000006,Bromley,183,34,18.6,851.7,1.8,39,17.6,32.8,84.2,59,24.4,55.6,117,1786,15.3,183,36,19.7,39,17.6
2020,Reporting year,Local authority,E92000001,England,E13000002,Outer London,306,E09000008,Croydon,320.5,24.4,7.6,1746.5,2.1,55,14.6,55,100,115,26.4,47.8,226.4,3575,15.8,324,26,8,55,14.5
2020,Reporting year,Local authority,E92000001,England,E13000002,Outer London,307,E09000009,Ealing,188.8,33.9,18,1348.9,2.8,66.1,25.9,55,83.2,82,30.3,67.1,140.6,1968,14,202,37,18.3,70,25.7
2020,Reporting year,Local authority,E92000001,England,E13000002,Outer London,308,E09000010,Enfield,186.7,35.7,19.1,1033.9,2.2,38.5,17.1,32.3,83.8,42,18.4,76.9,90,1184,13.2,194,38,19.6,49,20.2
2020,Reporting year,Local authority,E92000001,England,E13000002,Outer London,203,E09000011,Greenwich,228.3,37.6,16.5,1362.3,2.3,15.8,6.5,15.8,100,21.5,8.6,73.5,139,2007,14.4,237,41,17.3,16,6.3
2020,Reporting year,Local authority,E92000001,England,E13000002,Outer London,310,E09000015,Harrow,125.4,20.1,16,854.1,2.7,36.6,22.6,29.6,80.9,30,19.3,98.7,92.7,1793,19.3,131,25,19.1,37,22
