time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,old_la_code,new_la_code,la_name,inpost_fte,inpost_headcount,starters_fte,starters_headcount,leavers_fte,leavers_headcount,turnover_rate_fte,turnover_rate_headcount,agency_fte,agency_headcount,agency_rate_fte,agency_rate_headcount,agency_cover_fte,agency_cover_rate_fte,vacancy_fte,vacancy_rate_fte,vacancy_agency_cover_rate_fte,case_holders_fte,cases,caseload_fte,working_days_lost_fte,absence_rate_fte
2021,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,861,E06000021,Stoke-on-Trent,277,292,85.5,87,37.2,40,13.4,13.7,51,51,15.6,14.9,45,88.2,45,14,100,196.8,3120,15.9,1888.9,2.7
2021,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,894,E06000020,Telford and Wrekin,156.1,170,24.5,28,21.1,22,13.5,12.9,4,4,2.5,2.3,4,100,10,6,40,87.6,1203,13.7,1656.8,4.2
2021,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,335,E08000030,Walsall,218.5,224,34,34,37,38,16.9,17,23,23,9.5,9.3,17,73.9,17,7.2,100,151,2009,13.3,1214,2.2
2021,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,937,E10000031,Warwickshire,422.5,463,180.1,191,164.2,177,38.9,38.2,37,38,8.1,7.6,27,73,43,9.2,62.8,189,2969,15.7,2870.1,2.7
2021,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,336,E08000031,Wolverhampton,198.3,215,26.6,28,22.3,23,11.2,10.7,22,22,10,9.3,22,100,47,19.2,46.8,78.4,1357,17.3,2325,4.6
2021,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,885,E10000034,Worcestershire,262.5,278,57.5,59,43.7,46,16.6,16.5,42.1,43,13.8,13.4,33,78.4,53,16.8,62.3,169.2,2772,16.4,2148.5,3.2
2021,Reporting year,Local authority,E92000001,England,E12000006,East of England,822,E06000055,Bedford,98.5,104,8,8,15,16,15.2,15.4,19,19,16.2,15.4,11,57.9,14,12.4,78.6,72.7,1325,18.2,503,2
2021,Reporting year,Local authority,E92000001,England,E12000006,East of England,873,E10000003,Cambridgeshire,221.1,239,33.1,34,48.5,52,21.9,21.8,33.1,42,13,14.9,32.5,98.2,72,24.6,45.1,133,2327,17.5,1540,2.8
2021,Reporting year,Local authority,E92000001,England,E12000006,East of England,823,E06000056,Central Bedfordshire,164.3,171,29.2,31,27.9,30,17,17.5,13.3,15,7.5,8.1,13.3,100,24.5,13,54.2,97.3,1200,12.3,1554,3.7
2021,Reporting year,Local authority,E92000001,England,E12000006,East of England,881,E10000012,Essex,868.2,912,143.1,146,104.3,112,12,12.3,24.9,25,2.8,2.7,23.8,95.4,102,10.5,23.3,436,5512,12.6,3683,1.7
2021,Reporting year,Local authority,E92000001,England,E12000006,East of England,919,E10000015,Hertfordshire,490.6,519,52.6,54,57.1,59,11.6,11.4,24,24,4.7,4.4,24,100,24,4.7,100,259.6,3473,13.4,2074,1.7
2021,Reporting year,Local authority,E92000001,England,E12000006,East of England,821,E06000032,Luton,146.5,154,35.8,36,27.8,29,19,18.8,64.7,71,30.6,31.6,63,97.4,105,41.7,60,85.7,1602,18.7,174,0.5
2021,Reporting year,Local authority,E92000001,England,E12000006,East of England,926,E10000020,Norfolk,444.1,492,52,56,44.7,49,10.1,10,35,35,7.3,6.6,30.9,88.4,39,8.1,79.3,195.3,3201,16.4,2857.5,2.5
2021,Reporting year,Local authority,E92000001,England,E12000006,East of England,874,E06000031,Peterborough,129.5,131,12.5,13,8,8,6.2,6.1,9,9,6.5,6.4,2.5,27.8,6.5,4.8,38.5,69.5,1023,14.7,2228,6.8
2021,Reporting year,Local authority,E92000001,England,E12000006,East of England,882,E06000033,Southend-on-Sea,121,125,10.5,11,17.2,18,14.2,14.4,18,18,13,12.6,18,100,26,17.7,69.2,93,1455,15.6,800.5,2.6
2021,Reporting year,Local authority,E92000001,England,E12000006,East of England,935,E10000029,Suffolk,378.4,415,49.5,52,23.8,27,6.3,6.5,14,14,3.6,3.3,11.6,82.9,21.4,5.4,54.2,161.8,2512,15.5,1777.5,1.9
2021,Reporting year,Local authority,E92000001,England,E12000006,East of England,883,E06000034,Thurrock,159.7,163,15.6,16,23,23,14.4,14.1,39,39,19.6,19.3,36,92.3,36,18.4,100,98.6,1325,13.4,2036,5
2021,Reporting year,Local authority,E92000001,England,E12000008,South East,867,E06000036,Bracknell Forest,63.9,68,17.4,18,20,20,31.3,29.4,6,6,8.6,8.1,6,100,15,19,40,39.2,679,17.3,188,1.2
2021,Reporting year,Local authority,E92000001,England,E12000008,South East,846,E06000043,Brighton and Hove,226.9,250,26.2,28,16.7,19,7.3,7.6,0,0,0,0,0,z,0,0,z,134.2,1962,14.6,1590.1,2.8
2021,Reporting year,Local authority,E92000001,England,E12000008,South East,825,E06000060,Buckinghamshire,213.6,225,87.2,89,47.6,49,22.3,21.8,107,107,33.4,32.2,71,66.4,71,24.9,100,181.3,3507,19.3,728.5,1.3
2021,Reporting year,Local authority,E92000001,England,E12000008,South East,845,E10000011,East Sussex,331.3,369,47.5,51,37.1,40,11.2,10.8,1,1,0.3,0.3,1,100,16,4.6,6.3,231.3,3801,16.4,1724,2.1
2021,Reporting year,Local authority,E92000001,England,E12000008,South East,850,E10000014,Hampshire,503.9,542,63.6,66,80.9,86,16,15.9,116.9,119,18.8,18,70,59.9,70,12.2,100,398.7,7067,17.7,3541.8,2.8
2021,Reporting year,Local authority,E92000001,England,E12000008,South East,921,E06000046,Isle of Wight,76.1,80,5,5,8.8,9,11.6,11.3,22,22,22.4,21.6,10,45.5,11,12.6,90.9,59,1110,18.8,532.5,2.8
2021,Reporting year,Local authority,E92000001,England,E12000008,South East,886,E10000016,Kent,691,740,67.9,71,101.2,109,14.6,14.7,85,85,11,10.3,54.4,64,77.1,10,70.5,520.8,8516,16.4,3282,1.9
2021,Reporting year,Local authority,E92000001,England,E12000008,South East,887,E06000035,Medway,195,203,57,58,35.3,37,18.1,18.2,48.5,49,19.9,19.4,48.5,100,53.4,21.5,90.8,103.7,1271,12.3,1105,2.2
2021,Reporting year,Local authority,E92000001,England,E12000008,South East,826,E06000042,Milton Keynes,165.2,176,36.1,38,20.9,23,12.7,13.1,18,18,9.8,9.3,18,100,24,12.7,75,128.1,2141,16.7,1431.1,3.4
2021,Reporting year,Local authority,E92000001,England,E12000008,South East,931,E10000025,Oxfordshire,394.6,449,76.2,79,60.4,71,15.3,15.8,63,63,13.8,12.3,38,60.3,54,12,70.4,272.4,3956,14.5,3101.5,3.1
2021,Reporting year,Local authority,E92000001,England,E12000008,South East,851,E06000044,Portsmouth,133.6,144,16.7,17,x,9,x,6.3,7,7,5,4.6,7,100,10,7,70,81.5,1276,15.7,1262,3.7
2021,Reporting year,Local authority,E92000001,England,E12000008,South East,870,E06000038,Reading,102.3,105,17.7,18,14.3,15,14,14.3,32,32,23.8,23.4,32,100,48,31.9,66.7,67.8,1188,17.5,841.5,3.3
2021,Reporting year,Local authority,E92000001,England,E12000008,South East,871,E06000039,Slough,89.4,91,34,34,31,31,34.7,34.1,62,62,40.9,40.5,34,54.8,54,37.6,63,88,1594,18.1,219,1
2021,Reporting year,Local authority,E92000001,England,E12000008,South East,852,E06000045,Southampton,208,225,40.2,42,11.1,14,5.4,6.2,45.7,47,18,17.3,45.7,100,52,20,87.9,123.7,3228,26.1,1569.9,3
2021,Reporting year,Local authority,E92000001,England,E12000008,South East,936,E10000030,Surrey,455.6,503,76.4,84,68.4,76,15,15.1,136.8,137,23.1,21.4,142.8,104.4,184.7,28.8,77.3,306.8,4883,15.9,2871,2.5
2021,Reporting year,Local authority,E92000001,England,E12000008,South East,869,E06000037,West Berkshire,80.7,83,5,5,8.5,9,10.5,10.8,16,17,16.5,17,15.6,97.5,20.7,20.4,75.5,58.5,789,13.5,733,3.6
2021,Reporting year,Local authority,E92000001,England,E12000008,South East,938,E10000032,West Sussex,480,525,49.8,52,70.3,79,14.7,15,71.2,72,12.9,12.1,50.4,70.7,50.4,9.5,100,279.1,4514,16.2,4483,3.7
2021,Reporting year,Local authority,E92000001,England,E12000008,South East,868,E06000040,Windsor and Maidenhead,54.2,55,14.6,15,16.8,17,31,30.9,20,20,26.9,26.7,20,100,26.7,33,74.9,38,659,17.3,197,1.4
2021,Reporting year,Local authority,E92000001,England,E12000008,South East,872,E06000041,Wokingham,87.1,92,20.4,21,14.6,15,16.8,16.3,15,15,14.7,14,13,86.7,17,16.3,76.5,57.3,842,14.7,629.5,2.9
2021,Reporting year,Local authority,E92000001,England,E12000009,South West,800,E06000022,Bath and North East Somerset,97.2,112,28.1,32,8.6,9,8.9,8,8,8,7.6,6.7,5,62.5,7.8,7.4,64.1,69.8,923,13.2,610.5,2.5
2021,Reporting year,Local authority,E92000001,England,E12000009,South West,839,E06000058,"Bournemouth, Christchurch and Poole",198.4,223,27.8,29,71.5,89,36,39.9,118.4,119,37.4,34.8,55,46.4,74.3,27.2,74,165.2,2362,14.3,2855,5.7
2021,Reporting year,Local authority,E92000001,England,E12000009,South West,801,E06000023,"Bristol, City of",295,339,44.1,51,35.5,42,12,12.4,6.2,8,2.1,2.3,3.5,56.5,4,1.3,87.5,189.2,2604,13.8,2925,3.9
2021,Reporting year,Local authority,E92000001,England,E12000009,South West,908,E06000052,Cornwall,244.7,263,23.1,24,24.9,29,10.2,11,13.2,14,5.1,5.1,13.2,100,45.4,15.6,29.1,160.7,2601,16.2,2250.2,3.6
2021,Reporting year,Local authority,E92000001,England,E12000009,South West,878,E10000008,Devon,319.5,345,42.2,45,50.4,56,15.8,16.2,89,89,21.8,20.5,52,58.4,91,22.2,57.1,215.6,3829,17.8,3006,3.7
2021,Reporting year,Local authority,E92000001,England,E12000009,South West,838,E06000059,Dorset,206.6,221,44.5,46,26.3,28,12.7,12.7,30,30,12.7,12,14,46.7,17,7.6,82.4,125.3,1771,14.1,2322,4.4
2021,Reporting year,Local authority,E92000001,England,E12000009,South West,916,E10000013,Gloucestershire,360.7,388,55.4,57,65,70,18,18,113,113,23.9,22.6,67.8,60,67.8,15.8,100,246.2,3695,15,2897,3.2
2021,Reporting year,Local authority,E92000001,England,E12000009,South West,420,E06000053,Isles of Scilly,0,0,0,0,0,0,z,z,1,1,100,100,1,100,1,100,100,1,16,16,z,z
2021,Reporting year,Local authority,E92000001,England,E12000009,South West,802,E06000024,North Somerset,85.1,92,13.8,14,9.5,12,11.2,13,4.5,5,5,5.2,4.5,100,11,11.4,40.9,51.1,799,15.6,615,2.9
2021,Reporting year,Local authority,E92000001,England,E12000009,South West,879,E06000026,Plymouth,162.8,169,30.2,31,28.2,29,17.3,17.2,25,26,13.3,13.3,9,36,9,5.2,100,113.7,2219,19.5,1682.5,4.1
2021,Reporting year,Local authority,E92000001,England,E12000009,South West,933,E06000066,Somerset,270.8,295,40,42,24.6,28,9.1,9.5,24.9,26,8.4,8.1,24.9,100,31,10.3,80.3,179.4,2124,11.8,1567.9,2.3
2021,Reporting year,Local authority,E92000001,England,E12000009,South West,803,E06000025,South Gloucestershire,121.5,135,34,36,20.8,24,17.1,17.8,38.2,40,23.9,22.9,38.2,100,38.2,23.9,100,83.9,1396,16.6,480,1.6
2021,Reporting year,Local authority,E92000001,England,E12000009,South West,866,E06000030,Swindon,138.2,145,29.4,30,11.1,12,8,8.3,82,82,37.2,36.1,82,100,82,37.2,100,96.2,1730,18,1253,3.6
2021,Reporting year,Local authority,E92000001,England,E12000009,South West,880,E06000027,Torbay,102.4,109,31.4,32,15,15,14.6,13.8,46.4,49,31.2,31,23.4,50.5,28.4,21.7,82.4,75.6,1251,16.6,684,2.6
2021,Reporting year,Local authority,E92000001,England,E12000009,South West,865,E06000054,Wiltshire,214.5,231,31.4,52,35.7,44,16.6,19,10,13,4.5,5.3,10,100,43,16.7,23.3,117.2,1886,16.1,1280.8,2.4
2021,Reporting year,Local authority,E92000001,England,E13000001,Inner London,202,E09000007,Camden,185.6,198,34.6,37,34.3,38,18.5,19.2,29.2,38,13.6,16.1,19.5,66.9,29,13.5,67.3,103,1654,16.1,628,1.3
2021,Reporting year,Local authority,E92000001,England,E13000001,Inner London,201,E09000001,City of London,10,10,1,1,0,0,0,0,4,7,28.6,41.2,0,0,0,0,z,7,77,11,62,2.5
2021,Reporting year,Local authority,E92000001,England,E13000001,Inner London,204,E09000012,Hackney,190.6,196,27,27,21.8,22,11.4,11.2,53,54,21.8,21.6,53,100,54,22.1,98.1,153.4,2140,14,651.2,1.4
2021,Reporting year,Local authority,E92000001,England,E13000001,Inner London,205,E09000013,Hammersmith and Fulham,135.5,141,18,19,28.8,29,21.3,20.6,20,20,12.9,12.4,20,100,20,12.9,100,77.3,1108,14.3,1162.2,3.4
2021,Reporting year,Local authority,E92000001,England,E13000001,Inner London,309,E09000014,Haringey,188.7,193,51.5,53,37.3,38,19.8,19.7,60,60,24.1,23.7,53,88.3,53,21.9,100,118.6,1876,15.8,1570,3.3
2021,Reporting year,Local authority,E92000001,England,E13000001,Inner London,206,E09000019,Islington,265.8,279,34.8,35,30.7,33,11.5,11.8,53,53,16.6,16,17,32.1,36,11.9,47.2,129.9,1618,12.5,515.5,0.8
2021,Reporting year,Local authority,E92000001,England,E13000001,Inner London,207,E09000020,Kensington and Chelsea,139.9,158,22.6,29,28.8,31,20.6,19.6,x,11,x,6.5,x,z,10,6.7,x,57,733,12.9,600.7,1.7
2021,Reporting year,Local authority,E92000001,England,E13000001,Inner London,208,E09000022,Lambeth,188.1,190,52,52,30.5,32,16.2,16.8,87.8,96,31.8,33.6,87.8,100,96,33.8,91.5,137.9,1877,13.6,2164.2,4.5
2021,Reporting year,Local authority,E92000001,England,E13000001,Inner London,209,E09000023,Lewisham,168.9,176,0,0,17.9,19,10.6,10.8,53,53,23.9,23.1,53,100,102,37.7,52,158.5,2399,15.1,1234,2.9
2021,Reporting year,Local authority,E92000001,England,E13000001,Inner London,316,E09000025,Newham,151.5,155,45.6,46,23.5,24,15.5,15.5,142,142,48.4,47.8,138,97.2,153,50.2,90.2,161.9,2480,15.3,1490,3.9
2021,Reporting year,Local authority,E92000001,England,E13000001,Inner London,210,E09000028,Southwark,284.8,299,49.9,51,61.4,64,21.6,21.4,122.6,124,30.1,29.3,70,57.1,97,25.4,72.2,182.3,2671,14.7,1321.1,1.8
2021,Reporting year,Local authority,E92000001,England,E13000001,Inner London,211,E09000030,Tower Hamlets,259.4,269,35.5,36,32.4,33,12.5,12.3,86.4,88,25,24.6,81.8,94.7,81.8,24,100,167.1,2375,14.2,1854.4,2.8
2021,Reporting year,Local authority,E92000001,England,E13000001,Inner London,212,E09000032,Wandsworth,206.3,210,71.5,72,46.3,48,22.4,22.9,48.6,49,19.1,18.9,48.6,100,69.7,25.2,69.7,135.9,1336,9.8,1596.7,3.1
2021,Reporting year,Local authority,E92000001,England,E13000001,Inner London,213,E09000033,Westminster,135.9,142,22.1,23,21.8,22,16,15.5,1,14,0.7,9,0,0,12,8.1,0,57,726,12.7,537.3,1.6
2021,Reporting year,Local authority,E92000001,England,E13000002,Outer London,301,E09000002,Barking and Dagenham,193.6,195,41,41,36.4,37,18.8,19,49,49,20.2,20.1,40,81.6,51,20.9,78.4,135,2361,17.5,1352,2.8
2021,Reporting year,Local authority,E92000001,England,E13000002,Outer London,302,E09000003,Barnet,161.7,167,19,19,19.6,20,12.1,12,73,73,31.1,30.4,57.5,78.8,76.5,32.1,75.2,110.8,1353,12.2,0,0
2021,Reporting year,Local authority,E92000001,England,E13000002,Outer London,303,E09000004,Bexley,187.3,192,43,43,42,44,22.4,22.9,22,22,10.5,10.3,10,45.5,19.1,9.2,52.4,80.4,1184,14.7,1059.6,2.2
2021,Reporting year,Local authority,E92000001,England,E13000002,Outer London,304,E09000005,Brent,152.1,153,19,19,24.3,25,16,16.3,88,88,36.7,36.5,88,100,88,36.7,100,155.1,2509,16.2,736,1.9
2021,Reporting year,Local authority,E92000001,England,E13000002,Outer London,305,E09000006,Bromley,188,188,39,39,33,35,17.6,18.6,41,41,17.9,17.9,41,100,57,23.3,71.9,128,1770,13.8,1158.2,2.4
2021,Reporting year,Local authority,E92000001,England,E13000002,Outer London,306,E09000008,Croydon,294.4,297,38.8,39,99.2,107,33.7,36,53,53,15.3,15.1,53,100,68,18.8,77.9,168.3,2507,14.9,1623.2,2.2
2021,Reporting year,Local authority,E92000001,England,E13000002,Outer London,307,E09000009,Ealing,197.5,210,45.6,48,33.8,35,17.1,16.7,87.3,91,30.7,30.2,58,66.4,87,30.6,66.7,147.6,2042,13.8,1377.4,2.8
2021,Reporting year,Local authority,E92000001,England,E13000002,Outer London,308,E09000010,Enfield,184.1,193,34.4,35,34.5,35,18.7,18.1,28.7,36,13.5,15.7,27.8,96.9,34,15.6,81.8,112.8,1981,17.6,1839.5,4
2021,Reporting year,Local authority,E92000001,England,E13000002,Outer London,203,E09000011,Greenwich,224.5,234,25,25,30.8,32,13.7,13.7,20.5,21,8.4,8.2,20.5,100,27,10.7,75.9,149.1,1803,12.1,1803,3.2
2021,Reporting year,Local authority,E92000001,England,E13000002,Outer London,310,E09000015,Harrow,134.5,139,31,31,21.8,22,16.2,15.8,35.2,36,20.7,20.6,23.8,67.6,24,15.1,99.2,104.3,1651,15.8,936.2,2.8
2021,Reporting year,Local authority,E92000001,England,E13000002,Outer London,311,E09000016,Havering,112.2,116,15.6,16,28,28,24.9,24.1,25,25,18.2,17.7,23,92,46,29.1,50,55.6,1040,18.7,557,2
2021,Reporting year,Local authority,E92000001,England,E13000002,Outer London,312,E09000017,Hillingdon,154.1,156,44.7,45,17,17,11,10.9,46,46,23,22.8,46,100,54,25.9,85.2,69.8,966,13.8,898.1,2.3
2021,Reporting year,Local authority,E92000001,England,E13000002,Outer London,313,E09000018,Hounslow,155,155,30,30,25,25,16.1,16.1,32,32,17.1,17.1,31,96.9,36.6,19.1,84.7,100,1575,15.8,1091,2.8
2021,Reporting year,Local authority,E92000001,England,E13000002,Outer London,314 / 318,E09000021 / E09000027,Kingston upon Thames / Richmond upon Thames,138.5,144,23,23,19.5,21,14.1,14.6,22,22,13.7,13.3,22,100,22,13.7,100,64.8,926,14.3,510.5,1.5
2021,Reporting year,Local authority,E92000001,England,E13000002,Outer London,315,E09000024,Merton,93.8,98,16,16,28.7,30,30.6,30.6,47,47,33.4,32.4,47,100,55.2,37,85.1,78.2,1123,14.4,722.8,3
2021,Reporting year,Local authority,E92000001,England,E13000002,Outer London,317,E09000026,Redbridge,165.3,166,60,60,46.9,49,28.4,29.5,22.6,23,12,12.2,22.6,100,31.1,15.8,72.7,40.1,637,15.9,579,1.4
2021,Reporting year,Local authority,E92000001,England,E13000002,Outer London,319,E09000029,Sutton,120.5,128,16.6,18,19.8,20,16.5,15.6,40,40,24.9,23.8,37,92.5,37,23.5,100,84.6,1046,12.4,579,1.9
2021,Reporting year,Local authority,E92000001,England,E13000002,Outer London,320,E09000031,Waltham Forest,141.4,144,31,31,32.8,33,23.2,22.9,61,61,30.1,29.8,61,100,61,30.1,100,112.1,1935,17.3,455.5,1.3
2020,Reporting year,National,E92000001,England,,,,,,31852.3,33928,5202.4,5424,4294.2,4618,13.5,13.6,5800.9,5969,15.4,15,4529,78.1,6112.6,16.1,74.1,20530.8,334706,16.3,231354.1,2.9
2020,Reporting year,Regional,E92000001,England,E12000001,North East,,,,2028.2,2149,333.7,343,248.7,265,12.3,12.3,230.5,237,10.2,9.9,117,50.7,165.6,7.5,70.6,1348,24283,18,15253.3,3
2020,Reporting year,Regional,E92000001,England,E12000002,North West,,,,4513.6,4786,714,738,607.6,640,13.5,13.4,707,716,13.5,13,546.9,77.4,799.6,15,68.4,2733.9,48928,17.9,42004.6,3.7
2020,Reporting year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,,,,3702.8,4020,557.6,582,471.4,510,12.7,12.7,461.4,474,11.1,10.5,320,69.3,543.4,12.8,58.9,2247.9,38064,16.9,35782.1,3.8
2020,Reporting year,Regional,E92000001,England,E12000004,East Midlands,,,,2390.1,2594,357.5,384,283.9,328,11.9,12.6,393,400,14.1,13.4,299.7,76.3,340.9,12.5,87.9,1551.2,26265,16.9,15984.4,2.6
2020,Reporting year,Regional,E92000001,England,E12000005,West Midlands,,,,3416.1,3552,597.9,622,493,528,14.4,14.9,649.3,669,16,15.8,500.6,77.1,744.2,17.9,67.3,2282.1,39240,17.2,30692.2,3.5
2020,Reporting year,Regional,E92000001,England,E12000006,East of England,,,,3085.5,3279,478.4,502,394.2,424,12.8,12.9,316.3,332,9.3,9.2,299.5,94.7,442.2,12.5,67.7,1737.3,25338,14.6,17466.9,2.2
2020,Reporting year,Regional,E92000001,England,E12000007,London,,,,5345.8,5525,1008,1026,900.9,935,16.9,16.9,1539.3,1622,22.4,22.7,1205.6,78.3,1670.1,23.8,72.2,3477.3,50818,14.6,29440.3,2.2
2020,Reporting year,Regional,E92000001,England,E12000008,South East,,,,4602.8,4987,729.9,760,580.7,632,12.6,12.7,960.7,967,17.3,16.2,784.5,81.7,841,15.4,93.3,3367,54631,16.2,24996.3,2.1
2020,Reporting year,Regional,E92000001,England,E12000009,South West,,,,2767.5,3036,425.6,467,313.9,356,11.3,11.7,543.3,552,16.4,15.4,455.3,83.8,565.7,17,80.5,1786.1,27139,15.2,19734,2.8
2020,Reporting year,Regional,E92000001,England,E13000001,Inner London,,,,2385.5,2474,400.9,409,380.7,399,16,16.1,832.7,884,25.9,26.3,620.5,74.5,844.4,26.1,73.5,1615.7,22748,14.1,12950.8,2.1
2020,Reporting year,Regional,E92000001,England,E13000002,Outer London,,,,2960.2,3051,607.1,617,520.2,536,17.6,17.6,706.6,738,19.3,19.5,585,82.8,825.7,21.8,70.9,1861.6,28070,15.1,16489.5,2.2
2020,Reporting year,Local authority,E92000001,England,E12000001,North East,840,E06000047,County Durham,304.3,317,66.3,67,41.4,45,13.6,14.2,32.5,35,9.7,9.9,19.5,60,36,10.6,54.2,190.5,2995,15.7,2143.6,2.8
2020,Reporting year,Local authority,E92000001,England,E12000001,North East,841,E06000005,Darlington,85.7,92,13.2,14,9.2,10,10.7,10.9,23,25,21.2,21.4,0,0,11.6,11.9,0,62.9,938,14.9,488.2,2.2
2020,Reporting year,Local authority,E92000001,England,E12000001,North East,390,E08000037,Gateshead,144.6,155,22,22,11.4,14,7.9,9,12.4,13,7.9,7.7,0,0,0,0,z,95,1818,19.1,849.7,2.3
2020,Reporting year,Local authority,E92000001,England,E12000001,North East,805,E06000001,Hartlepool,121.9,126,20,20,10,10,8.2,7.9,4,4,3.2,3.1,4,100,4,3.2,100,84.3,1495,17.7,909.1,2.9
2020,Reporting year,Local authority,E92000001,England,E12000001,North East,806,E06000002,Middlesbrough,173.5,186,24.7,26,22,22,12.7,11.8,52,52,23.1,21.8,23,44.2,33,16,69.7,132.2,3107,23.5,2386.5,5.4
2020,Reporting year,Local authority,E92000001,England,E12000001,North East,391,E08000021,Newcastle upon Tyne,246.8,266,34.4,35,27.4,30,11.1,11.3,28,28,10.2,9.5,21,75,27,9.9,77.8,169.2,2878,17,1846.3,2.9
2020,Reporting year,Local authority,E92000001,England,E12000001,North East,392,E08000022,North Tyneside,155.3,164,15.4,16,21.4,22,13.8,13.4,4,4,2.5,2.4,4,100,4,2.5,100,125.7,2236,17.8,1351,3.4
2020,Reporting year,Local authority,E92000001,England,E12000001,North East,929,E06000057,Northumberland,195.6,209,37.8,39,28.7,31,14.7,14.8,20.2,21,9.4,9.1,20.2,100,21,9.7,96.2,118.5,1765,14.9,1514.7,3
2020,Reporting year,Local authority,E92000001,England,E12000001,North East,807,E06000003,Redcar and Cleveland,103.1,108,26.4,27,16.3,17,15.8,15.7,15,15,12.7,12.2,2.3,15.1,2.3,2.2,100,72.4,1551,21.4,450.4,1.7
2020,Reporting year,Local authority,E92000001,England,E12000001,North East,393,E08000023,South Tyneside,118.4,123,19.8,20,17.6,19,14.9,15.4,7,7,5.6,5.4,6,85.7,6,4.8,100,70,1287,18.4,275,0.9
2020,Reporting year,Local authority,E92000001,England,E12000001,North East,808,E06000004,Stockton-on-Tees,157.1,171,14.5,16,20.2,22,12.8,12.9,30.4,31,16.2,15.3,16,52.6,16,9.2,100,135.5,2520,18.6,2068,5.2
2020,Reporting year,Local authority,E92000001,England,E12000001,North East,394,E08000024,Sunderland,221.9,232,39.1,41,23,23,10.4,9.9,2,2,0.9,0.9,1,50,4.7,2.1,21.4,91.9,1693,18.4,970.8,1.7
2020,Reporting year,Local authority,E92000001,England,E12000002,North West,889,E06000008,Blackburn with Darwen,127,134,21.1,22,24.1,27,19,20.1,13,13,9.3,8.8,13,100,18,12.4,72.2,81.8,1396,17.1,851,2.6
2020,Reporting year,Local authority,E92000001,England,E12000002,North West,890,E06000009,Blackpool,169.7,177,56.6,57,31.8,34,18.7,19.2,39,39,18.7,18.1,20,51.3,27.6,14,72.5,112,2014,18,2126.4,4.9
2020,Reporting year,Local authority,E92000001,England,E12000002,North West,350,E08000001,Bolton,163.3,177,18.7,19,30.9,34,18.9,19.2,49.1,51,23.1,22.4,21,42.7,24,12.8,87.5,103,2091,20.3,1423,3.4
